default,pay_delay_1,pay_delay_2,log_limit,utilization,age,sex,education
0,0,0,12.2549,0.2239,43,1,2
1,1,-2,11.4076,0.0,24,2,2
0,0,0,13.0815,0.2156,56,1,3
0,1,-2,11.6952,-0.0001,41,1,1
0,1,2,11.9829,1.0173,28,1,2
0,1,2,11.6082,0.4242,27,1,2
0,1,-2,12.4684,-0.0001,60,2,2
0,-1,0,11.2898,0.0266,24,1,1
0,-1,-1,10.8198,0.0391,58,1,2
1,0,0,10.8198,0.7023,45,2,2
0,0,0,11.5129,0.7501,29,2,2
1,1,2,9.9035,0.4383,56,1,3
0,1,-1,12.4684,0.0,44,2,1
0,0,0,13.4298,0.2787,42,2,1
0,-1,-1,10.8198,0.0358,25,1,2
0,0,0,12.0436,0.6988,27,2,1
1,-1,-1,12.2549,0.0016,37,2,2
0,-2,-2,13.1224,0.0201,51,1,1
0,0,0,12.1007,0.1026,45,2,1
0,1,-1,12.7367,-0.0019,37,2,2
0,0,0,11.9829,1.0024,30,1,3
1,2,0,10.309,0.8949,22,2,2
0,0,0,12.3458,0.8954,44,2,2
0,2,0,10.309,0.9443,22,1,3
0,-1,-1,13.0815,0.1203,33,1,2
0,-1,-1,12.7939,0.0465,44,1,1
1,1,2,13.1224,0.1497,50,1,1
0,-1,-1,12.3014,0.0774,37,1,1
1,3,2,11.5129,0.8779,29,2,1
0,1,-2,12.2061,0.0,31,2,2
0,0,0,12.2061,0.9652,40,1,1
0,0,0,11.4076,1.0184,23,2,2
0,0,0,10.8198,0.5593,24,1,2
1,2,2,11.2898,0.5711,42,2,2
0,0,0,12.4684,0.0321,48,2,1
0,0,0,11.2898,0.7743,25,2,3
1,1,-2,9.9035,-0.0174,23,1,1
0,1,-1,10.8198,0.0,53,1,2
0,0,0,11.4076,1.0274,29,2,1
0,0,0,12.5776,1.2134,30,1,2
0,-2,-2,9.9035,0.946,30,2,3
0,1,-2,12.3458,0.0,36,2,1
0,1,-2,12.7939,0.0,34,2,2
1,0,0,10.8198,0.9666,40,1,2
0,-2,-2,11.2898,0.7403,36,1,2
1,0,0,11.5129,0.9755,56,2,2
0,0,0,12.8739,0.7356,28,2,1
0,2,0,11.6952,0.8939,52,1,2
0,1,3,9.9035,1.0486,35,2,2
1,2,2,11.9184,0.4232,24,2,2
1,0,-1,9.9035,0.8414,38,1,2
0,0,0,9.9035,0.8987,44,1,1
0,0,0,12.4292,0.3949,44,1,1
0,0,0,12.3458,0.0836,25,2,2
0,0,0,9.9035,1.0084,40,1,3
0,0,0,11.2898,0.2714,41,2,2
0,0,0,12.6443,0.1645,32,2,2
0,0,0,13.0815,0.9514,49,1,1
0,0,0,9.9035,0.8099,24,2,1
0,0,0,10.8198,0.929,22,1,3
1,6,5,12.1548,1.3418,35,1,2
0,0,0,10.8198,0.9057,41,1,2
1,2,2,10.8198,0.1656,29,2,2
0,0,0,10.8198,0.4524,38,1,2
0,-1,-1,12.6115,0.1368,45,2,2
0,0,0,11.0021,0.7041,33,1,2
0,1,-1,12.4684,-0.0046,28,1,1
0,1,-1,12.1548,-0.023,27,1,1
0,0,0,13.1224,0.83,53,1,3
0,0,0,12.6115,0.2023,31,2,1
1,0,0,10.8198,1.0133,43,1,2
1,-1,0,10.8198,0.5864,27,2,3
0,0,0,11.7753,0.189,42,2,2
0,-1,-1,11.2898,0.0076,38,1,1
0,0,0,10.8198,0.8966,37,1,2
0,0,0,10.8198,0.8004,31,2,2
0,0,0,11.6952,0.5903,27,2,1
0,-1,-1,12.3014,0.0146,33,2,1
0,0,0,10.8198,1.0301,35,2,1
0,0,0,11.4076,0.9806,29,2,1
0,-2,-2,12.7939,0.0,43,2,2
0,0,0,12.5425,0.0738,49,2,2
0,-2,-2,12.5062,0.0502,57,2,1
0,0,0,12.2061,0.8015,31,1,1
0,0,0,11.2898,1.0062,25,1,3
0,1,-2,11.0021,0.0,34,2,1
0,0,0,11.0021,0.9696,31,2,2
0,-1,0,11.4076,0.266,28,2,1
0,0,0,9.2103,0.7065,48,2,3
0,0,0,11.8494,0.6756,36,1,2
1,0,0,12.5425,0.6182,42,1,1
0,0,0,11.8494,0.866,24,2,2
0,0,0,11.6082,0.1269,52,1,3
0,0,0,11.6952,0.1874,26,2,3
0,0,0,11.7753,1.0127,39,2,2
0,0,0,12.5776,0.7747,48,1,2
0,0,0,11.2898,0.2758,33,1,2
1,2,2,10.8198,0.3001,22,2,2
0,-2,-2,13.017,0.0007,33,2,2
1,3,2,10.8198,0.6082,37,1,3
0,-2,-2,12.0436,0.907,27,2,1
0,0,0,12.2549,0.1856,30,1,2
0,2,0,10.309,0.7228,23,2,2
0,0,0,12.3458,0.2486,33,1,1
1,-1,-1,12.0436,0.0165,34,1,2
0,0,0,9.9035,0.8979,22,2,2
0,1,2,10.8198,0.9854,54,1,3
0,0,0,11.5129,0.6592,42,2,2
0,-1,-1,11.8494,0.0028,27,2,1
0,0,0,11.5129,0.9038,30,2,1
1,1,-1,11.9184,0.0,37,2,1
1,1,2,11.0021,0.4805,23,2,3
1,0,0,12.2061,0.9967,33,1,3
0,0,0,12.2061,0.0596,27,2,1
1,0,0,10.8198,0.9717,35,2,1
0,0,0,11.0021,0.8656,32,1,2
1,1,2,10.8198,0.913,32,2,3
0,0,0,11.8494,0.1619,55,2,2
0,0,0,13.3692,0.0869,41,2,1
1,2,2,12.2549,0.4176,41,1,2
0,0,0,11.0021,0.7293,27,2,2
1,3,2,11.2898,0.9048,32,2,2
1,-1,-1,12.5776,0.012,37,2,1
0,1,-2,11.9184,0.0,28,2,1
0,0,0,12.2061,0.4986,40,2,2
1,2,2,11.7753,0.0222,29,2,2
0,-2,-2,13.1022,0.0,34,1,2
1,-1,-1,12.2061,0.0488,40,1,2
0,-1,-1,12.2549,0.037,54,2,1
1,-1,-1,12.4684,0.0144,29,2,1
0,0,0,11.2898,0.603,42,1,2
0,0,0,10.8198,0.8335,53,1,3
0,0,0,12.2549,0.3697,30,2,2
0,-1,-1,12.2549,0.0039,52,2,2
0,1,2,10.5966,0.5014,41,2,3
0,0,0,11.6082,1.6764,33,2,2
0,0,0,10.8198,0.5055,49,1,1
0,-1,-1,11.2898,0.04,27,2,1
1,-1,-1,11.2898,0.0842,37,2,1
0,0,0,12.4292,0.3727,43,2,1
0,0,0,11.5129,0.753,27,2,1
1,2,2,10.8198,0.8641,29,1,2
1,2,2,11.9184,0.8053,32,2,1
1,0,0,11.1563,0.2504,30,1,2
0,-1,-1,11.9184,0.0017,29,1,1
0,-1,-1,12.7939,0.0041,31,2,1
0,0,0,11.4076,0.5763,29,1,2
0,0,0,11.9829,0.0377,28,2,2
0,0,0,11.1563,0.9695,36,2,2
0,0,0,12.7939,0.9051,33,2,2
0,-1,-1,12.948,0.0612,33,2,1
0,0,0,10.8198,0.9778,47,2,2
1,3,2,11.9829,0.6926,28,2,2
0,1,-1,11.5129,0.0,38,2,2
0,-1,-1,12.3884,0.0166,41,2,3
0,0,0,12.8739,0.252,42,2,1
0,0,0,11.2898,0.7229,37,2,2
1,0,0,12.7939,0.0712,29,2,1
0,-1,-1,12.2549,0.0162,34,2,2
1,1,-2,12.6761,0.0,28,2,1
0,0,0,9.9035,0.4306,50,2,3
1,2,2,12.1007,1.0383,27,2,2
0,0,0,13.1022,0.4201,50,1,2
0,0,0,10.309,0.8512,22,2,2
0,-1,-1,12.5776,0.0004,34,2,1
0,-2,-2,12.7367,0.0,46,2,2
0,-1,-1,10.5966,0.0055,43,2,2
0,-2,-2,10.8198,-0.0006,23,1,2
1,2,0,10.309,0.7109,30,1,2
0,2,-1,11.0021,0.0082,34,2,1
0,1,-2,12.1007,0.5125,29,1,5
0,-1,-1,11.9829,0.0024,57,1,3
0,1,2,12.0436,0.0531,33,1,1
0,2,0,10.8198,0.2533,42,1,2
0,0,0,10.8198,0.1712,45,1,2
0,-2,-2,12.7939,0.0,32,2,1
1,2,2,11.9829,0.8194,35,2,2
0,0,0,12.4684,0.4146,39,2,1
0,2,0,12.7657,0.0573,31,2,1
0,0,0,10.309,0.9125,26,2,2
0,1,2,12.1007,0.0956,27,2,2
0,-1,-1,12.3458,0.0053,30,2,1
0,1,-2,10.8198,0.0,29,2,1
1,2,0,12.8213,1.0163,38,1,2
0,0,0,10.309,0.8106,42,1,2
0,1,-1,12.5425,0.0,31,1,1
1,-1,-1,12.2549,0.0019,53,2,2
0,-1,-1,11.9184,0.0028,49,2,1
0,-1,-1,12.0436,0.0494,30,2,1
0,0,0,11.2898,0.9154,28,1,2
1,1,2,10.309,0.5536,29,2,2
0,0,0,10.8198,1.0209,38,1,2
0,0,0,11.8494,0.2749,24,2,2
0,2,2,10.309,0.8835,22,2,1
0,0,0,10.8198,0.8523,45,1,2
0,-1,-1,9.9035,0.0195,24,1,1
0,0,0,12.1007,0.0849,37,1,1
0,0,0,10.309,0.8265,46,1,2
0,0,0,12.2549,0.4385,26,1,2
0,0,0,10.309,0.6727,35,1,2
0,0,0,10.8198,0.409,31,2,2
0,-2,-2,12.5062,0.0036,31,2,1
0,0,0,11.1563,0.3276,25,2,2
0,-1,-1,11.6082,0.021,32,1,2
1,-1,-1,9.9035,0.1652,24,2,1
1,0,0,11.9184,0.9859,37,1,2
0,0,0,12.948,0.4186,59,1,1
0,-2,-2,9.9035,0.015,24,1,1
0,0,0,10.8198,1.0077,51,1,2
0,0,0,12.0436,1.1473,51,1,1
0,1,2,9.9035,1.2061,35,1,3
1,-1,-1,12.7939,0.0069,36,2,3
0,-1,2,12.5425,0.0311,34,2,1
0,-1,-1,12.7367,0.0025,35,1,1
1,0,0,12.1007,0.8921,46,1,1
1,-1,-1,12.5425,0.0315,33,1,1
1,0,0,11.0021,0.2476,27,1,1
1,2,0,11.9184,0.7795,56,1,1
0,0,0,12.6115,0.1168,24,2,1
0,0,0,12.2549,0.9535,34,2,1
0,0,0,10.8198,0.5576,29,1,1
0,-1,-1,11.8494,0.002,30,2,1
0,-1,0,12.1007,0.024,42,2,1
0,-1,0,12.8479,0.1062,44,1,3
0,0,0,9.2103,0.7418,22,2,2
0,0,0,10.8198,0.9196,45,1,3
1,0,0,10.8198,1.0037,22,2,2
0,-1,0,10.8198,0.1708,25,2,1
0,0,0,11.8494,0.0716,37,2,2
0,0,0,11.6082,0.994,36,1,2
0,-1,-1,12.4684,0.013,63,1,2
0,0,0,10.8198,0.9944,26,2,2
0,3,2,12.1007,0.0099,30,2,1
0,2,0,11.9184,0.3797,26,2,2
0,0,0,11.2898,0.4556,39,2,1
0,-2,-2,12.2549,0.0,31,2,1
0,-1,-1,12.6761,0.0234,44,1,1
0,0,0,11.5129,0.9269,36,2,2
0,0,0,11.5129,0.5271,35,2,1
0,0,0,10.8198,0.3255,24,1,1
1,-1,-1,12.3884,0.0112,43,1,3
0,1,-2,12.6115,0.0,33,2,1
1,0,0,12.2061,0.9961,30,2,1
0,0,0,12.5062,0.3212,31,2,1
1,2,2,11.9184,0.5025,26,2,1
0,-2,-2,12.4684,-0.0,29,2,2
0,0,0,10.8198,0.5248,24,2,2
1,1,2,11.7753,0.3966,32,2,2
0,0,0,11.2898,0.7222,28,2,1
0,0,0,9.9035,0.5888,32,1,1
0,0,0,12.9239,0.6016,50,2,2
1,2,2,11.2898,0.9632,36,1,2
0,-1,-1,11.9829,0.0127,58,2,3
0,-2,-2,13.1224,0.0319,40,2,1
0,0,0,9.9035,0.816,36,2,2
0,-1,-1,12.1007,0.0383,34,2,4
1,0,0,12.2061,0.9682,45,2,2
0,0,0,12.6443,0.7701,44,1,3
0,-1,-1,11.9829,0.0089,40,1,1
0,1,-2,12.0436,0.0,61,2,3
1,-1,-1,13.1224,0.0106,45,1,1
0,1,-1,11.8494,0.0,28,2,1
0,0,0,11.2898,0.5564,48,2,3
0,-1,0,12.948,0.0647,28,2,2
0,-2,-2,11.4076,0.0411,24,2,3
0,-2,-2,12.5425,0.0012,31,2,1
0,0,0,9.9035,0.5504,44,1,3
0,0,0,12.0436,0.3762,31,2,2
0,0,0,10.309,0.416,26,2,2
0,0,0,9.9035,0.816,26,1,3
1,-2,-2,12.5425,0.0156,49,2,1
0,1,2,10.309,1.7907,40,2,3
0,0,0,12.0436,0.0327,38,2,1
0,1,-1,12.5776,0.0,38,2,1
0,1,-2,12.5776,0.0,24,2,1
0,-1,-1,12.7939,0.0148,33,2,2
0,0,0,12.1548,0.4565,34,2,2
0,0,0,11.4076,0.7798,26,1,2
0,1,2,9.9035,0.8217,48,1,3
0,0,0,12.5776,0.5336,42,2,2
0,0,0,13.039,0.6452,38,2,1
0,-2,-1,12.3458,-0.0,26,2,1
0,-2,-2,12.0436,0.0019,37,1,2
0,-1,0,12.1007,0.0235,40,2,1
0,0,0,9.9035,0.9666,27,1,2
0,0,0,10.8198,0.9643,25,1,2
0,-2,-2,12.2061,0.0,30,1,1
0,-2,-2,11.2898,0.0,53,2,3
0,-1,0,12.8479,0.0129,53,1,1
1,-1,-1,13.1224,0.0233,40,1,1
1,2,2,12.0436,0.1588,49,1,2
0,0,0,9.9035,0.7302,23,2,1
0,0,0,12.6761,0.5026,32,2,2
1,0,0,10.8198,0.9613,23,2,1
0,0,0,12.8992,0.8428,45,1,2
0,-1,-1,12.6761,0.0012,33,2,1
0,0,0,12.2061,1.1017,28,1,1
1,0,-1,9.9035,0.369,28,1,1
1,1,-2,12.3458,0.0,42,2,3
1,-1,-1,11.7753,0.0022,29,2,1
1,0,0,12.6443,0.8793,28,1,1
0,0,0,10.8198,0.4977,58,2,3
0,0,0,11.4076,0.9613,45,1,3
0,0,0,12.4684,0.2171,42,2,3
0,0,0,12.5062,0.2912,36,1,1
0,0,0,12.2549,0.2513,30,2,1
0,0,0,12.3014,0.5801,52,2,2
1,2,2,11.2898,0.9023,30,1,2
0,0,0,10.8198,0.7241,61,2,3
0,0,0,9.9035,2.2814,39,2,2
0,0,0,9.9035,0.5984,23,2,1
0,-1,0,11.5129,0.1666,25,2,1
0,0,0,12.6761,0.2348,32,1,2
0,1,-2,12.2061,0.0,31,2,2
0,-1,-1,11.2898,0.0029,25,2,1
1,2,2,11.6952,0.5345,34,2,2
0,0,0,9.9035,0.9598,43,1,2
0,-1,-1,12.2061,0.0506,35,2,1
0,-1,-1,11.8494,0.005,24,2,2
1,2,0,10.8198,0.551,52,1,2
0,1,2,11.0021,1.0252,25,1,2
0,0,0,10.8198,0.9422,30,1,2
0,0,0,12.2061,0.9487,33,2,2
1,0,0,9.9035,0.802,53,1,2
0,1,-2,12.2061,0.0,32,2,1
0,-2,-1,12.7657,0.0305,49,2,3
1,0,0,10.8198,0.4166,40,2,3
1,-1,2,11.6952,0.0411,44,1,2
0,-1,-1,11.9184,0.0269,35,1,2
0,-1,-1,12.1007,0.0614,48,2,2
1,1,-2,11.6952,0.0,27,2,2
0,0,0,11.7753,0.9708,55,2,1
0,-2,-2,11.2898,0.0909,41,2,2
0,0,0,12.8739,0.0189,49,2,2
1,1,2,10.8198,0.4365,27,2,1
0,1,2,10.8198,0.5172,31,1,2
1,-1,-1,12.6761,0.01,29,2,2
1,2,0,10.8198,0.3692,48,2,2
0,2,2,12.2061,0.8582,43,2,2
1,1,2,10.309,0.4495,59,1,3
0,-2,-2,12.5776,0.0026,36,2,2
0,0,-1,10.8198,0.0793,57,2,3
0,-1,-1,10.8198,0.012,52,2,2
1,2,2,11.8494,0.9577,45,1,3
1,0,0,10.8198,0.3188,43,1,2
0,0,0,11.2898,0.0516,23,2,2
0,0,0,10.8198,0.6058,31,2,1
0,-2,-2,12.5425,0.0636,28,2,2
0,0,0,11.2898,0.4655,53,2,2
0,0,0,11.0021,1.0388,29,2,2
0,-1,0,12.7939,0.0038,26,2,1
0,0,0,13.1616,0.0341,32,1,2
1,1,-2,12.2549,0.0,43,2,2
0,0,-1,12.7939,0.0331,26,1,1
0,0,0,11.5129,0.9978,27,1,1
1,2,0,10.8198,0.9528,45,2,3
0,0,0,12.5425,0.4557,31,2,2
0,0,0,11.6952,0.1629,26,1,1
1,2,2,10.8198,0.9146,29,1,1
0,-2,-2,12.7939,0.0059,48,2,1
1,-1,-1,11.8494,0.0335,35,2,2
0,1,-2,11.7753,0.0,25,1,1
0,-2,-2,12.3884,0.0383,33,2,1
0,0,0,11.1563,0.8646,40,2,3
0,0,0,11.2898,0.3527,45,1,2
0,0,0,9.9035,0.8981,35,2,5
1,0,0,12.1007,0.9571,29,2,2
0,0,0,11.2898,0.7971,25,1,2
0,0,0,12.6115,0.028,39,2,2
0,0,0,11.1563,0.8962,31,1,2
1,1,-2,12.1007,0.0,30,2,1
0,0,0,11.9184,0.5848,33,1,2
1,2,2,10.309,0.8479,36,2,3
0,0,0,12.1007,0.7266,24,2,1
0,5,4,9.9035,1.0882,31,1,2
0,2,2,10.309,0.6834,29,1,2
1,-2,-2,13.1224,0.0,38,1,1
0,0,0,12.5776,0.2139,29,2,1
0,0,0,13.1224,0.365,47,2,2
0,-1,0,11.9184,0.4601,37,1,2
1,-1,2,12.2061,0.0022,37,1,1
0,0,0,10.8198,0.4164,23,2,2
1,1,-2,12.1007,-0.0001,47,2,1
0,1,-1,11.9184,-0.0001,40,2,1
1,1,-1,12.2549,0.0,34,2,2
0,2,2,10.309,0.0942,23,2,5
0,-1,-1,12.7939,0.0084,51,1,3
0,1,2,11.0021,0.3702,38,2,2
0,-1,-1,12.3458,0.0089,25,2,2
0,0,0,12.4684,0.0135,39,1,3
0,-1,-1,12.2549,0.0407,34,2,2
0,-1,-1,12.2061,0.0218,42,2,1
0,0,0,9.9035,0.8218,37,1,2
0,2,0,10.309,0.9344,53,1,3
1,2,2,12.1007,0.409,32,2,1
1,2,0,10.8198,0.8487,28,1,2
0,0,0,12.2061,0.731,43,1,3
0,0,0,11.8494,0.1174,27,2,1
0,-1,-1,12.4292,0.0187,42,2,1
0,0,0,12.2061,1.0111,43,1,1
0,0,0,11.2898,0.5625,30,2,1
0,0,0,11.0021,1.0442,48,2,3
0,-1,2,12.7939,0.0022,29,2,1
1,-1,-1,10.8198,0.0613,23,1,1
0,1,-2,12.3884,-0.0001,36,2,3
1,-1,-1,12.7068,0.04,30,2,2
1,1,2,10.8198,0.275,25,2,2
1,1,2,11.6082,0.0648,33,1,3
1,1,-2,10.309,0.0,29,1,3
1,1,2,9.9035,0.2783,36,1,2
1,0,0,9.9035,0.668,43,1,1
0,0,0,11.9829,0.8551,31,1,1
0,0,0,11.2898,0.9881,24,1,2
0,-1,-1,12.1007,0.0448,47,2,1
0,-1,-1,11.2898,0.0049,27,1,2
0,0,-1,11.9184,0.0319,30,1,1
1,0,0,11.7753,0.6301,29,1,1
0,-1,-1,12.3884,0.0197,32,1,3
0,-1,0,12.8992,0.0035,28,2,1
0,-1,-1,13.1224,0.0207,32,1,2
1,0,0,9.9035,0.9262,22,1,1
0,-1,-1,12.3884,0.0019,35,1,1
1,2,2,11.6082,0.7801,26,2,2
0,0,0,11.2898,0.7047,26,2,2
0,-2,-2,10.8198,0.0805,58,1,3
0,-1,-1,12.7068,0.0256,37,1,1
0,0,0,12.2061,0.9372,40,1,3
0,-1,-1,12.3458,0.0478,32,2,5
1,0,0,11.8494,0.202,26,2,2
0,1,-2,12.7939,-0.0002,34,1,2
1,2,2,11.1563,0.418,46,1,3
0,1,-2,12.7939,-0.0007,40,2,2
0,1,-2,12.4684,0.0,27,2,1
0,-1,0,11.2898,0.9515,29,2,3
0,-1,-1,12.1007,0.0556,48,2,2
0,-1,-1,12.1548,0.0344,30,2,1
1,2,2,12.1548,0.3659,50,1,1
0,0,0,12.4684,0.9977,39,1,1
1,0,0,12.2061,1.1682,27,1,2
1,0,0,12.7367,0.959,47,2,1
0,-1,-1,12.2061,0.0026,47,2,2
0,-1,-1,11.9184,0.0896,36,2,1
0,0,0,11.5129,0.9996,40,1,2
1,0,0,11.5129,0.8759,45,2,2
0,-1,-1,12.2061,0.0697,34,2,5
0,0,0,12.3458,0.1669,39,1,1
0,-2,-2,12.2061,-0.0,40,1,1
0,2,2,11.8494,0.8127,28,1,1
0,0,0,10.309,0.8977,24,1,2
0,1,-2,11.5129,0.0,30,2,2
1,-1,-1,10.8198,0.0078,41,1,2
0,-1,-1,12.7068,0.0125,41,2,1
1,2,0,13.1224,0.3945,36,2,1
0,-2,-1,13.1224,0.0091,31,2,2
0,0,0,10.8198,0.9521,28,2,2
0,0,0,10.8198,0.3352,25,2,1
0,0,0,10.8198,0.9594,42,2,2
0,0,0,9.9035,0.8424,51,1,2
0,1,2,11.1563,0.9907,24,2,3
1,0,0,11.0021,0.9241,34,2,1
0,0,0,12.3458,0.9506,36,1,1
0,2,2,11.0021,0.3776,58,1,3
0,-1,-1,12.7068,0.04,43,1,2
0,-1,-1,13.1224,0.0043,35,2,1
0,-2,-2,10.309,0.0,45,2,3
0,0,0,11.9829,0.3288,53,2,1
0,0,0,11.6082,0.9926,40,1,2
0,0,0,10.8198,0.6143,35,2,1
0,-1,-1,10.8198,0.0112,43,2,2
1,1,-2,9.9035,0.0,25,1,1
0,2,2,10.8198,0.9873,23,1,2
0,1,-2,12.2549,0.0,28,1,1
0,-2,-2,13.1224,0.0007,30,2,2
0,0,0,12.6761,0.0936,50,1,3
0,0,-1,12.7657,0.0309,32,2,1
0,0,0,10.8198,0.9111,27,1,3
0,0,0,10.8198,0.2149,34,2,2
1,2,0,9.9035,0.9038,33,2,2
1,0,0,11.2898,0.9714,47,2,2
0,0,0,12.0436,0.9958,35,1,1
1,0,0,10.8198,0.9786,24,2,2
0,0,0,12.8992,0.0914,49,1,3
1,2,2,11.4076,0.9741,48,2,2
0,2,2,10.8198,1.0052,22,1,2
0,0,0,11.0021,0.9616,24,2,1
0,0,0,10.8198,0.416,50,2,2
0,0,0,12.4292,0.856,45,2,1
1,-1,-1,12.6761,0.0109,53,2,3
0,0,0,12.4684,0.0584,27,2,1
0,0,0,9.9035,0.9551,24,1,2
0,0,0,10.8198,0.3719,25,1,1
0,1,2,10.8198,0.5855,35,1,2
0,3,2,10.8198,0.7887,35,1,1
0,-1,-1,11.9184,0.0487,27,2,1
1,1,3,9.9035,1.0502,21,2,2
1,2,2,12.1548,0.9024,39,2,1
0,-1,2,12.4292,0.0215,46,1,1
0,0,0,12.8479,0.1404,32,1,1
0,0,0,12.7068,0.7753,28,2,2
0,0,0,10.8198,0.9172,31,2,2
0,0,0,11.8494,0.2951,31,2,1
1,1,2,9.9035,0.2532,50,2,2
0,0,0,11.1563,0.767,28,2,1
0,0,0,11.9829,1.0053,31,2,1
0,-2,-2,12.3884,0.0257,34,2,2
0,-2,-2,12.6115,0.0103,27,2,1
0,0,0,11.1563,0.3501,28,1,2
1,0,0,10.309,0.3897,28,2,2
0,0,0,12.8739,0.0564,32,2,1
0,0,0,9.9035,0.3345,40,2,2
0,0,0,12.7068,0.7104,44,2,1
0,-2,-2,12.948,0.0105,29,2,1
0,-1,-1,12.2061,0.0016,63,1,1
1,0,0,11.1563,0.8823,29,1,2
0,0,0,12.1007,0.1157,40,2,2
0,0,0,12.4684,0.7132,55,2,3
0,-1,-1,11.2898,0.0071,25,2,3
0,-1,-1,12.4292,0.0007,32,2,1
0,0,0,11.8494,0.9836,29,1,1
1,1,2,10.5966,0.9222,24,2,2
0,0,0,10.8198,0.5487,36,2,2
0,0,0,12.2549,0.7739,37,2,2
0,0,0,12.1007,0.171,33,2,2
0,0,0,10.8198,0.9218,45,1,2
0,0,0,12.6761,0.4882,54,2,2
0,-1,-1,12.3458,0.0407,41,1,1
0,-1,-1,11.9829,0.0042,40,2,2
0,0,0,11.6082,0.9032,25,1,2
0,0,0,12.4292,0.0735,39,2,3
0,0,0,9.9035,0.3362,37,2,5
0,0,0,12.0436,0.0725,28,2,1
0,0,0,11.8494,1.0033,32,1,3
1,0,0,11.0021,0.9361,42,2,2
1,-1,-1,9.9035,0.5142,24,1,1
0,0,0,11.2898,0.831,53,1,2
0,2,0,11.0021,0.975,34,1,3
0,0,0,12.2549,0.4001,35,2,5
0,0,0,12.6761,0.9971,27,1,2
0,0,0,10.8198,0.7447,55,2,3
0,0,0,9.2103,0.8634,37,1,2
1,0,0,10.8198,0.9745,51,1,2
0,0,0,11.8494,0.9507,33,2,2
0,-1,-1,10.8198,0.0118,38,2,2
1,2,2,11.2898,0.0075,36,1,2
0,0,0,12.6115,0.9097,36,2,1
1,0,0,13.1616,0.9333,33,2,1
0,0,0,12.2061,0.3988,57,2,2
0,1,-2,12.2061,0.0,35,2,2
0,0,0,11.0021,0.9495,44,2,2
0,0,0,12.1007,0.5692,42,2,2
0,0,0,11.6952,0.2693,24,2,2
0,0,0,10.8198,0.9806,47,1,2
0,0,0,9.9035,0.8796,33,1,1
1,0,0,9.2103,1.6944,27,1,2
0,0,0,13.1616,0.0184,34,1,1
0,-2,-2,13.1224,0.0002,33,2,1
0,0,0,10.8198,1.0049,24,1,2
0,0,0,12.2061,0.3076,29,2,2
0,1,-1,12.7939,-0.0,36,2,1
0,-1,-1,12.8992,0.0147,48,2,1
0,-1,-1,11.4076,0.0041,30,1,2
0,-1,0,11.4076,0.0102,29,2,2
0,0,0,12.2061,0.3055,29,2,1
1,-1,-1,11.9184,0.0007,38,2,1
0,0,0,12.7657,1.0296,31,1,2
0,0,0,13.1224,0.7578,31,1,2
0,0,0,11.9829,0.0815,24,2,2
0,0,0,11.2898,0.6508,35,1,1
0,0,0,11.7753,1.0262,38,1,2
0,0,0,11.5129,0.8503,31,2,3
0,0,0,11.2898,0.3847,46,1,2
0,0,0,10.8198,0.364,24,2,2
0,1,-2,11.2898,0.0,50,2,1
0,1,-2,12.2061,0.0,27,1,1
0,0,0,12.7068,0.1141,28,2,2
1,2,0,10.8198,0.2124,26,2,1
1,-1,-1,11.2898,0.0039,23,2,2
0,-1,-1,12.5062,0.0426,33,2,2
0,0,0,10.309,0.3858,60,2,3
0,-1,-1,13.1224,0.0017,30,1,2
0,-1,-1,11.0021,0.0573,26,2,1
0,2,2,9.9035,0.8576,34,2,2
0,1,-2,12.1007,0.0,28,2,2
0,0,0,10.309,0.1219,38,2,2
0,-1,-1,12.2061,0.0029,45,1,1
0,-2,-2,12.6761,0.0122,32,2,1
0,0,0,12.2549,0.1791,28,2,3
0,-1,-1,12.2061,0.0033,30,2,1
0,-2,-2,12.0436,0.0363,41,1,2
0,0,0,10.8198,0.9568,42,1,3
0,0,0,9.9035,0.4293,52,2,2
0,0,0,9.9035,0.9238,22,2,2
0,0,0,13.2708,0.8359,31,2,1
0,0,0,11.2898,1.0002,25,2,3
1,0,0,10.8198,0.3985,38,2,1
0,0,0,10.309,0.8929,31,1,2
1,0,0,10.8198,0.9123,31,2,2
1,2,2,9.9035,0.0825,25,1,3
0,2,0,11.5129,0.7198,41,2,2
0,0,0,11.2898,1.0,48,1,3
0,2,2,10.5966,0.0195,48,2,3
0,1,2,11.2898,0.9888,27,2,3
0,0,0,9.2103,1.0119,31,1,3
0,-1,-1,12.2061,0.0526,41,2,1
0,1,2,10.8198,1.0214,28,2,2
0,0,0,11.8494,0.7175,23,2,3
0,0,0,12.7367,0.2258,34,2,1
1,2,0,12.3014,0.9324,28,1,1
1,1,2,11.2898,1.0058,23,2,1
1,0,0,9.9035,0.6094,24,1,3
0,-1,-1,13.1224,0.0507,36,1,1
0,1,2,11.5129,0.0783,48,2,2
0,1,-2,11.9184,-0.0,39,1,2
0,0,0,12.7939,0.4453,27,1,2
0,0,0,11.0021,0.9616,37,2,2
0,-1,-1,13.1224,0.0038,34,1,1
0,-1,-1,12.5062,0.0075,27,2,1
0,0,0,12.3458,0.3246,30,2,2
0,0,0,11.9829,0.8764,33,2,2
0,0,0,9.9035,0.7277,26,1,1
0,0,0,12.3458,0.5734,34,1,2
0,0,0,10.8198,0.6648,23,2,3
0,-1,-1,13.1224,0.0152,52,2,2
